,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143
A,0.05324145628372201,-0.010504478175993282,-0.05127670581681966,0.004374733017849226,-0.07653937163780443,-0.036739989922138304,-0.08007587715663371,-0.020715783956495936,0.08290321859390044,0.07467686367290682,0.04039734080282105,-0.012205996459871044,-0.002981888404696335,0.003425917911265892,-0.014504218661607624,-0.03521199383769464,0.015959985712100562,-0.0048005343073125395,-0.015509292213240256,0.06614988095952992,0.006586421226731963,-0.04051783247237945,0.0037083469950419186,-0.010065943108916276,-0.02343088271800854,0.014748373598426442,0.03411531197641997,-0.03504445269840688,0.023311767142546236,-0.033403978320777024,0.0026419138493545356,0.019930241176613052,0.03426486446529638,0.006699438231002159,-0.0371621688730108,-0.004329672717703283,-0.014566245124386002,0.011230311915166175,-0.030801815610437207,-0.026978215522176288,-0.12005671503960995,-0.014255169899958925,0.03401346405521891,-0.06596229330100478,0.0067602240021902025,-0.02902003758204599,0.024959471440951182,-0.020034135364613542,0.005858308209000797,0.04961816507076805,0.010286294030858156,0.007009883043478937,-0.018535579285197817,0.018314793538307773,-0.013788234211043433,0.03011525082666632,-0.05521860599999661,-0.048932169787306905,-0.007023505227030199,-0.02151297905149215,-0.011997420683711787,-0.019650604302836976,0.01182136548611417,-0.02205662977262314,0.019515127384771982,0.07253693305136791,-0.022759418632283895,0.011474251313369458,0.046750750149067204,0.0166139336496081,0.016674151526682036,-0.0009228540092961521,-0.018934352802658705,-0.07422435874538034,0.04728926780649036,-0.013504042080942915,0.025495432973776908,-0.0027295432859800292,0.020979215206759168,-0.07071365126119382,0.001161536325628742,0.022054932041018667,-0.06083124912841055,0.041573724044908396,0.012713441180146095,0.004689329849918469,0.04097166341910696,0.025253613619903616,-0.09242502752942637,0.021836478945129512,-0.016379640840193735,0.04951827727663603,0.05822130268605426,-0.0185252606463597,0.035683518117843156,0.03145327133364424,0.058851718395276,-0.04329189166780248,0.031623769601394465,-0.03715474001553271,0.017606330873428454,-0.023210686238008305,-0.027663818063765354,-0.0017438867503245562,-0.0646784679520824,0.04211999806917666,0.05803621164105812,0.003288705165541071,-0.04014878995934861,-0.03947620854268487,0.053821163282626906,-0.015061544967915,0.029071979334601462,0.03113461341242098,0.002601281887732278,-0.018802234369239935,-0.023524124547989366,-0.013705522218969445,-0.052969820280283186,-0.03271883463529992,0.0874593007957374,-0.0058997087317903705,0.017568157165541345,0.080928179963343,-0.06780881451944179,-0.008064196530556629,-0.06307019536009796,-0.044459482963215786,-0.0030406837868757414,0.039478710846451666,-0.08320223407713445,-0.0953016071191575,0.008614300626576506,0.0707292133902787,-0.023550552492455072,0.0156290009812538,0.05844418531754458,-0.04825029253490502,-0.01731323722376143,-0.07371169596843928,0.020518445230887358,0.019746937001845086,0.005679930317458341
AAPL,0.046926743411142044,-0.020611626136591045,-0.05593087780170595,0.010585028250363324,-0.0061324389096900755,-0.015144568103994598,0.029486267229500897,0.07767165808876542,0.021477175624352828,-0.0954964416688292,-0.01890184106071803,0.011971298312317807,-0.00899359464645833,-0.012871769720430975,-0.009141104279193804,0.06816220295501799,-0.054295061273125465,0.04053356751214951,0.024888223347229795,-0.014649864660679367,-0.07299062091357375,-0.11773585056807179,0.046182269671710886,0.06947846091134814,-0.028004188601181885,0.00868801967580771,0.019749512707266787,0.04827254594822691,-0.03859178511107589,0.03688693698727023,-0.010445688155074118,-0.006048426831237649,0.04566260028402542,0.07765223599617,-0.03784851943283947,-0.002781953558508583,-0.05869889986548958,-0.053395112954455135,0.029014387767338574,0.040020743179350275,-0.07134627024326229,-0.01763419130098887,-0.0500796299098513,-0.004376256795222209,-0.047314156546657694,-0.0327720097429461,-0.037146391432914316,-0.008665854636932806,-0.023809428443468464,0.04842215465107747,0.0010578278709366586,0.011546262944395686,-0.019235303682103008,-0.0324799272823404,0.04510464608368618,0.07174991222796581,0.0718437981400992,0.049822536632702676,0.055664690684159614,-0.014376009925820546,-0.06002088461552582,-0.01821804551294525,0.05599881135236359,0.0018505466856414184,-0.07239291811693588,-0.07649463287556146,0.016563109115348914,-0.1261773561337521,0.0008801107930316761,0.017046886940142,-0.04240640262142645,0.023970997594256704,-0.0057845759790620226,-0.003777157351903682,-0.001302439679580081,0.03334256464854736,-0.05164675028111934,0.06800532613641704,-0.008262088631216549,0.06814483556301842,0.032961697134439416,0.02218018917544675,-0.015844826856876774,-0.03179332059962302,-0.026791279638733633,0.038750658702713145,-0.01544298142041642,-0.02988883378342342,0.0049551496790237156,-0.018875431943609355,0.09420072985169436,0.033067859093249295,0.024066376040511844,0.08142785798997255,-0.00015607191458706863,0.044763923794589815,0.031851950207429876,0.015388534263814261,-0.121116435461464,0.017347475660520043,-0.0024991325091825636,-0.02012640132245386,0.019499947656597114,0.05277524575717275,-0.12099310417918568,0.06336807018936151,-0.023337867111821516,0.014144959926260308,0.0647335680158057,0.027691401623218825,-0.056680111249589014,0.04335243441813935,0.01202190913773765,0.021506988500997724,-0.0471638316612259,-0.012067464508194261,-0.03018086812876543,0.01885311142118919,-0.03963473321021407,0.042621353468493266,0.008806484273360414,-0.03371070221784892,-0.016983830238093186,-0.09464064374124656,0.03718055634395116,0.06557010942842373,0.0693365739116841,-0.01744262000610913,-0.055434682102193794,0.035392279310664396,-0.015368653166837033,-0.0064520196963717994,-0.06895505557718253,0.001206275956231633,-0.010608015962496888,0.014553824330074695,0.09342426502882152,0.01970765940918834,0.014150304790288438,-0.11255793444576966,0.028243924326470632,0.048702656413687664,-0.0050763909619382505
ABBV,0.025084386766187263,0.05027179185603791,-0.005187921089789088,-0.0339445591478792,-0.024371560257720574,-0.035382486298665305,-0.06532535094740194,0.03014304234404336,0.12200143649668634,-0.02499800506414756,0.06320616191735998,-0.059285672436884686,-0.04189272574725493,-0.021552114665732477,0.063950902280016,0.040972334130485545,-0.010412448958391931,0.06109023369711696,-0.09664172563259753,0.07055055825221572,-0.055823495355823705,-0.0007937150242363257,-0.09460791766070367,-0.05596272066430048,-0.05648178065935534,0.01166204238815234,0.0629862877578396,-0.06906823842314476,0.04071108354339951,0.0265423835420832,0.13961656589855143,-0.021456618889767007,0.024336820222131118,0.08062187956691536,0.019807026479652972,0.018477658077586508,-0.04941896275387,0.04969082232881139,0.0024250398660454232,-0.022606637216815495,0.14546765539440923,0.04295222828034781,-0.007499196985578914,-0.0019520066839345018,-0.03663568986723069,-0.026431236453284455,0.06742428765559684,-0.01466768802069791,0.0758256207874474,-0.03307265344344934,-0.06651988335425119,-0.04676616615667494,-0.015803790904192618,-0.008507419683696565,-0.06900571954407043,-0.0022462095978600686,0.01853456938275746,0.021962784330571788,-0.06887954774721437,-0.013038698484886448,-0.027234941712503548,-0.09432627757339208,-0.030419803112555082,-0.023918314322023917,-0.030820322058874108,0.06652111018738348,-0.08172988530533931,0.045112189440304616,-0.0038999419493804073,-0.06652568979595583,-0.10638630687986181,0.009306135048812185,0.049556780660311585,-0.08123145443708986,-0.014104060499546484,0.07610164226251374,-0.042903372997656966,0.012419002839143566,0.006134446616423353,-0.004880448563749149,-0.035938659509093675,0.12954060713874604,0.026599850014756093,0.003221454659339738,-0.01794105080119337,-0.010134699979945701,0.007357248857829014,-0.013415501559780134,0.029082774522416473,-0.09624886794664107,0.10595184611214313,-0.017193548375450493,-0.06218154236125359,0.07777609532391659,-0.009825368275692139,-0.07652438256992954,0.018947828127558488,0.0584892942372417,-0.048955712466624855,-0.006667882588610459,0.026547616258277253,0.007761424004200352,0.047164251458886815,-0.005341721673464431,-0.021539176600516286,0.009516704514118235,0.07146075458019548,-0.015049409901454307,-0.025159371948980037,-0.06061853277186792,-0.020127688576511402,0.05250078710762035,0.03290403646920001,-0.029746677942782906,0.07085785608486557,-0.012235064261751992,0.008736115547924942,-0.04632542870050399,-0.04090348472466703,0.041406012577202674,-0.06797403451583588,-0.019458132419315724,-0.0036243271379031786,-0.12444511307861197,0.061621022059103525,0.04937810723125752,-0.023891304276820055,-0.011602945496238455,0.011538522006199464,-0.050948302808353156,-0.033458783827043814,0.01972379015323163,0.02658120177035776,-0.03798456577910381,-0.06487160878325561,-0.01867099060948715,-0.010791704614746244,-0.046818711406958494,0.023828762838859,0.019840453780988858,-0.011785869708885385,0.05139790945937191,-0.035876507459534565
ABNB,0.042838975127669765,-0.06882835772448546,-0.007135377195917384,-0.016145164011444776,0.0393418950987919,0.06541542905869026,-0.0054190630420044685,0.10418277414685828,-0.037602346889406266,0.0002082122744290747,-0.0067712411619409866,0.02235235065781261,-0.015150014033994401,0.0034623703665361246,0.0037863855639826915,0.04315112765316263,0.05123157715312592,0.03584680992509557,-0.003918190437653726,0.0018015852829296518,-0.02743552747368814,0.03084735395889762,0.07916612345475837,-0.048347231019297776,0.021338741314319776,-0.051995171599939355,0.009987540378398102,-0.010459284498640075,0.03973900737733159,-0.007120279217586023,0.03220529118402902,0.04251179317427556,-0.018480010329561796,-0.02495717883528885,-0.020837117745812844,-0.04717510514406777,-0.05694294905573715,0.03349606530691297,-0.03738034150400192,0.03268244249233177,-0.020720763520706877,0.02456573962808687,0.013421906085389524,-0.020862776430783977,0.021785397845105102,0.1619004584580963,-0.011166864008487931,-0.07241216232484657,-0.038596267723122926,-0.002237200578138038,0.0212560787869187,0.03003498857775375,0.027475602880776436,0.023147800223618176,-0.07581554333284882,0.07695457654964126,-0.047122719748638804,-0.018108618629683305,0.02948282019899672,0.06879593788437656,0.05420970130018379,0.022075671699975225,-0.031581749599066546,0.0036678260897849047,-0.02923317273634155,0.003013945846995058,0.01749173181813586,0.020708443752328123,-0.044128479173037846,0.0784945492401062,-0.1264273955439692,0.11398354516322048,0.049757458374075594,-0.03221640036442609,0.017813994476737063,0.04741600932853308,-0.0686585876862803,0.055185031609149456,-0.00834259568438475,0.046280817828648985,0.0019409996812509481,0.002511518040179212,0.029723659943128238,-0.044132270482677885,0.041005215001538885,0.02656580023721314,-0.025649614868975053,-0.04779919703423533,-0.04410762985412302,-0.02138144570222621,0.06504546991624291,-0.07303921365273144,-0.012479570809983489,0.014315047837599114,0.03445592336573063,0.047995507847613826,-0.041859479248797855,-0.014076700198723454,-0.0370628557405649,0.006037104263536591,-0.009729704883241565,0.04220192015455348,-0.05654554477577704,-0.01562844624838968,-0.0946827078444514,-0.027452120243669092,0.09742617990588597,-0.03229668903493265,-0.06725992263300497,0.013699279582842712,0.00030595315386061845,-0.04298584056739027,-0.11219940924572305,-0.0417296288183949,-0.023554502820183225,0.13160830369112297,0.05157634332106579,-0.027515680736817313,0.06165778973470793,0.015730988514698112,0.06347770107497176,-0.02861982349339913,-0.03899358246178698,0.02552883270884747,0.028037773618395094,0.030095687094620256,0.009638401908720144,0.03474280086506667,0.02595280710048575,-0.065171893837682,-0.0008962235590576752,-0.045876271782948286,-0.04496336589756312,-0.0676615895133494,-0.09355515818653234,-0.020918925747419975,0.07420109177278464,0.017036885217331658,-0.003312327358845218,-0.02237054855363843,0.03475099263528174,0.05459888005580054,0.015948743998513443
ABT,0.03935550656612168,0.041920161710790986,-0.06842490345921555,-0.03645688862632664,0.011620415057873038,-0.012248475263183596,-0.06367542074725219,-0.009425833503814337,0.08027923813276576,0.0015635669632215498,-0.06356053550771618,-0.04331989506415099,-0.0566529785579257,0.05121233847756361,-0.0012786528002534183,-0.08258652656787277,-0.011592543313099139,-0.026654793578617452,0.05985798273083797,0.0807168162007018,0.028047669448264045,0.0032619941736837686,-0.04648476994625754,-0.011337279890361518,0.02226533505482509,-0.005762088103049844,-0.03182347517551709,-0.03478735742601765,-0.00020570584680442948,-0.014234609328375877,-0.03365501551302206,0.04712433838478055,0.028886808392962485,-0.0013330337845447564,0.012722511198996896,0.06503442943010289,-0.015740005582239515,0.08642610243671263,-0.00844304332663422,-0.039725956210534624,-0.03891795561989765,0.025482210696418806,-0.016238429345384407,-0.023419370679649724,-0.050986387134493286,-0.03668128658232094,-0.09712819407668864,0.06123549252336751,0.07650580421548071,-0.030813955546185802,-0.0302060423850142,0.07022674868069882,-0.019381294347861983,-0.015872180567538464,-0.04614323647205766,-0.002652416025013727,-0.060111510571888356,-0.007139496753941948,0.00031239906642323436,0.05921863701845905,-0.0700708363321379,0.009819518957037459,-0.019191566636364614,-0.031120132662247363,0.010870435291142592,-0.012090041982279231,0.048558090547609914,-0.01184853786510432,-0.030149401643673884,0.023972251348802032,0.04712208043418066,0.029267115957256434,0.002478282617563566,0.021214756948010154,0.036711656943049696,0.018305738003404497,0.059590201813648734,0.010138955610479653,-0.09346390313911386,0.030467658640170668,-0.018092284722615534,0.05535896156620247,-0.12968982241077107,-0.050818055615062425,-0.015399903741680458,0.018148228541789817,0.14717446675882853,-0.024726823790364047,-0.03464716949076959,-0.05315341421683839,-0.06903452574956477,-0.0062325982907227954,-0.004785296237886845,0.07001005551252501,-0.0430791833761762,0.0031232739212887846,-0.011504524236967049,-0.04873133380383386,-0.06286442796934803,-0.018793082281232762,-0.053400709170979055,-0.02524893381028055,0.00105038632835669,-0.0406038257139068,-0.02001679605885285,0.007973116528005838,0.12472427543581284,0.06667581696517273,-0.035587136411830624,0.15903186982584305,-0.09735723442248398,-0.01183878555802964,-0.005231254426921837,-0.0008070566654811373,-0.002781154084670426,-0.07607480074871215,0.03202235637595668,-0.020607230753599156,-0.02691741808167368,-0.08385158404223397,-0.0025558923928741483,0.04489617842796033,0.04863068655952984,-0.057585426197615905,0.059656662793357434,0.04416390177940759,-0.030601887862700045,0.02109356879150773,0.05777835303253516,-0.014370742678349731,0.06325268627963862,-0.026714309139151637,-0.053392387310272474,0.0652221703510818,0.1090634383794904,-0.04404444529764037,-0.03648665322244311,0.037661843721417766,-0.04824935172951104,0.04901675515366014,0.056229775210589694,-0.003561266841067833,0.03435593218499305
ACGL,0.03722867513992866,0.0498275514746894,0.04715680657709933,0.019934162518517925,0.08503983167211798,-0.09908385223421556,0.011430193765074684,-0.030620399626228995,0.012513578390273528,0.09213755780333738,-0.006572960094152672,-0.0012334249318960103,0.001037159221363881,0.0059573653549680515,0.026861891812582115,0.0015789061685363166,-0.05651835372478991,-0.05233179312134065,-0.03685314147245352,-0.06405628032942731,-0.0038764936659945286,-0.06474823177255147,0.01946644903765159,0.034144159464344986,0.039511256434166746,-0.09330123741707534,-0.031923815706701136,0.01415669830856923,-0.06747209786737268,0.035797195984779984,0.008925805551939947,-0.05667398755606225,0.019318358216030132,0.000976356765638088,0.030920992994799407,0.04622797335875104,-0.02299365906777813,0.03188007098912093,-0.048161323395273535,0.05591542518901709,0.0013253828618815754,-0.07982729055157034,-0.004340436945349534,-0.021396168084261844,0.02658353726894272,0.0621748497133069,0.07941029510137743,-0.05044858421146782,0.005922612634676812,-0.07693988406060136,0.0874372348402939,0.01397825653284019,-0.04121359008468718,0.07525831980588374,-0.014383906233496979,-0.0267281271715327,-0.03231131059087913,-0.008000110914231829,0.002643585521261247,-0.015398341085199283,0.059753859461052446,-0.07503848338680072,0.0729667687848021,0.05787202847603608,-0.009933558649545116,-0.013390523379529819,0.07885494352691735,0.022829853090281464,0.007105710433785166,0.03590061557987758,0.06336102900436759,-0.011903760336292464,-0.03762244963196778,0.008912642215456157,0.07949630358524996,-0.014275717313165456,-0.02226570689520715,-0.025134577236956137,0.033421555789203146,-0.037139841854456415,0.052539220275945396,0.05312219688899949,0.0382740504871339,0.0162087765229383,-0.05211209674448293,0.09791453884883339,-0.019173838895079773,0.010608989270670754,-0.039426551236623496,0.07914627573437852,-0.06528346017044062,-0.05284587985437957,-0.024089121672070016,0.07909186086472819,-0.01570949608739886,0.09649290653079544,-0.04191836804321074,-0.03657285595544604,0.027686171491878617,-0.02839360246245311,-0.01998420594298225,-0.004020621436857293,-0.04689639436280121,0.008171210855641823,-0.012686442479336675,0.010041888803376071,0.01624332413276418,-0.008867999988518512,-0.037292823746967095,-0.09862003836427362,0.0051108461560300565,-0.03135060632194557,-0.03205245604843217,-0.07408683368173746,0.07112653728774121,0.043357687951709266,0.08344505109606257,0.03554337743930752,-0.07121431856319897,0.06674782378342149,0.034591648865378785,-0.0072950106488510694,0.07080259932788589,-0.04684891202427276,0.020638229197408296,-0.10299967310768071,-0.016576499789295457,-0.002055767566080036,0.058979818764111194,-0.02569913548877159,-0.024078693323843176,-0.010119523716703332,0.0548462742351415,0.010389043767193327,0.0011142544913692529,0.038571825824958814,0.0013709537374148447,-0.09707512833038077,-0.037274352849946124,-0.005973188130469786,-0.015183631701758932,0.017200356580734717,0.039879113579995386
ACN,0.0535094740283073,-0.0101756364894442,-0.05446535832734251,-0.01058953732768459,0.037686573051947725,-0.036907910443240696,-0.054729696362279444,-0.010760131466378815,-0.013701399535184977,-0.050636577928896205,-0.014278207656631077,0.038822149493572676,-0.013318192988567706,-0.06128598970063417,0.008763721535032522,0.017829745040857395,-0.07673515578515007,0.02695230275653975,-0.046819022322092736,-0.010422597027237234,0.031293358212890594,-0.0063522552803544526,0.0443957848066894,-0.03379902237972231,0.09897051986599235,0.0648526458248118,0.008874506480709723,0.029215753598946938,0.02664070322613801,0.008383264603957444,0.039801626852066785,0.07002720362620905,0.017725510618004356,-0.016157958249982347,0.052986566443716,0.021630808238547135,0.06161491404396528,-0.008586485124061178,0.026569361594635847,0.018072298366903185,-0.03461877543142421,-0.03345789515510869,-0.06307172910487811,0.07337178668287588,0.013693533138319237,0.00498298070651031,0.07304325211458261,-0.00471400276231598,-0.07913174437330525,0.04981845133746331,0.002968502420650338,-0.022356938679249868,-0.02548729275523696,0.0344509427318977,-0.020909823813964123,0.08059386398355498,0.019467164896715426,0.02368596389890227,-0.04120247042859173,-0.029751395384249566,0.07816152661841917,-0.0019726121238230246,0.02969008005779666,-0.014412929772620452,0.007570531031271971,0.05105539624561499,0.03416761723966128,0.0105723705007483,0.02690983083678285,-0.013970688903080467,-0.023689734553401835,0.029766492026512898,-0.09761171152247872,-0.054398283734170404,-0.010634621759267823,0.021334023940904157,0.0448313651520238,-0.03312941506232016,-0.038199832345237786,-0.05502787249711372,0.06411573680127271,-0.01991605718283224,-0.04274128073520725,-0.08265335151482324,-0.02182989448196906,-0.0020828547806095296,0.03513875763978511,0.03758490799300185,-0.11378678725852526,-0.009014135760712704,0.007562229819295824,0.0008015973391141181,-0.004648691302645001,-0.02722622465371156,0.01717091840197926,0.04199683964156807,0.04989412743523779,0.055315126922272306,0.0737019307528316,-0.00270329996056664,-0.05737074155946,-0.03608618250823454,-0.06308470516811417,-0.026981618147931295,0.008945811834530902,0.0709062542666815,-0.017752590893755006,-0.03100065021613736,-0.10784158449611997,0.05326493750960067,-0.044040035454463965,0.05136773662390483,0.03649534279608379,0.06966503867808506,0.005984456614056115,-0.01966424120774971,-0.025151277519643588,-0.025097972577908755,0.01947420795319506,0.0015298766211247206,-0.04540340942701053,-0.06343084094181617,0.0634691528126449,0.04497687880604479,0.0133210581257314,-0.0068076224229666246,-0.004397317172650211,-0.037921971762980726,-0.1046149173678333,-0.031636170617394876,-0.0004426218677191135,-0.029434606692780085,0.0576042859402505,0.04958862220992355,0.014112441957167515,0.03430849951601778,-0.07744996503493473,0.0712267499106789,-0.014870867641234879,0.0181810771367162,0.03363749686617035,0.01158863437019958,0.09068721189863699
ADBE,0.04585627508440822,-0.03808933988734502,-0.07324453869621164,0.020692791956639516,0.015346642896348888,-0.015713295011723114,-0.03591495929617912,0.024087164543408115,-0.005630096127468714,-0.08235785188017418,-0.0554102789341194,-0.008489745269420586,0.03887273080677123,0.0009767304614430364,0.02847184477407792,-0.004233427785677454,-0.085479439583523,0.027257083197791628,-0.015710180293040547,-0.07727409730019309,-0.007339715205401276,0.0032492108050671004,0.006762163829787551,0.040598894034870894,0.010184983926203928,0.0413212946795142,0.013756661231891803,0.02129967586819888,0.03628808513222229,0.017673389526713625,0.021966162791880642,0.06252025946758843,0.008052408946819934,0.01643951697954668,-0.0414222713935676,-0.005055984293722193,0.01707423786915495,-0.03749660050262583,0.00951825816252614,-0.011851055343505374,-0.00023547818205276033,-0.03411295260114501,-0.04541981390791076,0.001610807549676815,0.05899322883035327,0.037437192943581936,0.0020051367287705593,0.03542804006319547,0.005536498406699106,-0.07388662254884613,0.010586615464422293,-0.013729921980804463,-0.06615125153448458,0.008214116808090251,-0.021509876200828046,-0.019267451785487655,-0.075058103564004,0.06252046918904682,0.02318252749450867,-0.01345111253800071,0.0007441081632838703,-0.05325683234714388,0.018372585060023993,-0.018387486367429887,-0.06679349875305234,0.014322433164002495,-0.04301573586923507,-0.0907740405157508,0.02154083277802433,0.08575476359783193,-0.035959671327811145,0.07759353463474104,-0.0053718066756093495,-0.04731857811952992,0.032683702508098475,-0.05328100192107703,0.026268463599066497,0.03508960495584886,0.05893937412078581,0.0780679493145068,0.0061126417647749615,-0.01901986078168746,-0.028134082749278755,0.03368856846730408,0.115799174379209,0.023121642782322878,0.14250666988915822,0.010489162997027048,0.0022395645153142955,-0.07951578430366989,-0.10727457209331326,0.05645066069134703,0.03164836048766346,0.06143068293229004,0.09082068825116289,0.040976771821272996,-0.042113648267730425,-0.02073296401391479,0.11169046728474857,-7.657401029063758e-05,0.03491643991188844,-0.025272743992499253,-0.03449920831583976,-0.08432300956381777,0.02488214936264597,-0.018231364368969508,-0.010755914406486516,0.06953053040670232,0.02932903517896902,-0.015327800244189827,0.03145166811561069,0.04938054952191186,0.025080940232992,-0.03713502805069828,-0.06662579762354301,-5.973544172170193e-05,-0.03826712488202705,-0.06710923397790373,0.0725875581485592,0.1369975579173734,0.06497294854627114,-0.003750172962740729,0.007891700156965652,-0.1030689172669967,0.04834450416597117,-0.01969624297078253,-0.02047092222403694,-0.0355480943792797,-0.06791377466584997,0.05035140521961056,-0.012840063924315786,-0.05243681410607998,-0.00953093125715886,-0.03936843578300757,0.007213618617034474,-0.02945085770609262,0.019794724677495726,0.009484884135599931,-0.01705339646289473,-0.010915234992336523,-0.029783649478717207,0.0020362239067512515,0.08920459291427586
ADI,0.053172965621706376,-0.05839301881541774,-0.025178556030459095,0.0035182379060921375,-0.06652973693845468,-0.0004991247640792209,0.041770520893895,0.07959490048881128,0.032436014850362425,0.01610262424921923,-0.016763239997783952,0.009613915472575773,-0.013876446195853927,-0.05765285701624353,0.08449410755914674,0.03606847297427822,-0.0032822384422924442,-0.005902447485690599,0.04046574964454874,0.029951913460535984,0.06601675411468749,-0.04789437016264463,-0.06131889948086472,0.04109443852884305,0.04084214655565399,-0.05407485154040303,0.037763894767862224,-0.03147353608562844,-0.014126310434408991,0.05088009275763909,-0.02830749697733266,-0.03358340736605271,0.03000761221743585,0.040158590458966525,0.0060877842063022,0.03946852565745668,-0.0027304325846861624,0.030506449291982683,0.03760555543163566,0.018590496152816154,0.023577861099636645,0.011599716930213905,-0.017231420390954977,-0.034220801491057086,-0.018094973708281618,0.021296313559497845,-0.04595902211558865,-0.05490814849598636,0.03843273628390002,0.027399770454270344,0.041059538647007086,-0.00442024881827793,0.05239990080668218,-0.037847997025875275,-0.014007923877616995,-0.04666009338396234,0.0031196652532242877,-0.011003410614024864,0.030782705215271024,-0.018647204567437497,0.036479600160043424,0.0048182352025199545,-0.03857726168336247,0.036620518885482234,-0.01740506045744516,-0.005558001246386247,-0.013112347223258018,0.034629332781346986,0.02328570373033912,-0.006303136590311817,0.08014846008079073,0.051325766101245916,0.0119773037781745,-0.010874854808519957,-0.011640310653590322,0.03888584640597091,0.02541285573090987,0.027538865335451315,-0.03092333148339433,0.019290068841188186,-0.0025402183465358125,0.03914575564510721,0.08064743899129773,0.06703155694141534,-0.03248399833892469,0.01498043322456917,0.001598861105132759,-0.011058843133313057,0.04170838747375052,0.019154939067107066,0.03489965043917425,-0.04711561610169689,0.011907925194641874,-0.023361481701226962,-0.030907677626204347,-0.05460498518345279,-0.00931601296992578,0.017894824141996606,0.051234095239176075,0.01886798477914477,0.012586946895643897,0.0420945648122948,-0.03568372518505122,-0.019458770989337442,-0.04456047815777826,0.00704752643804072,0.011984668438472379,0.05632957986278057,-0.04486670243325862,0.05313192492783629,0.024342285512790194,-0.047427289086867955,-0.0027351342454686152,-0.023816191896448027,0.0067459733982127715,-0.07094233070300487,-0.019156386969758896,-0.017939137329765428,-0.00081575482810502,0.10513915783423487,0.04348454062750667,0.06997888151103193,0.008445196552607906,0.01734226213248646,0.048333187178325375,-0.01888720699533932,-0.018494988733777796,0.08160528818847808,0.0018630752255825768,0.03559709073062457,0.00038259374554784533,0.003207437457310222,-0.05290889351551999,0.07234624005308124,-0.0017151245482924817,0.10206159687300512,0.04180189050980873,0.019862705029310146,-0.020356194961497424,-0.09086782460522433,-0.06473849138634188,-0.012765758744526547,0.0035328919771764416
